Symbol,Syn_Symbol,Family,Sci_Name_1,Sci_Name_2
OXMO,XAGR,Oxalidaceae,Oxalis,montana
OXMO,OXAC3,Oxalidaceae,Oxalis,acetosella
OXMO,OXACM,Oxalidaceae,Oxalis,acetosella
OXMO,OXACR,Oxalidaceae,Oxalis,acetosella
OXRU,OXACR,Oxalidaceae,Oxalis,rubra
OXRU,OXARR,Oxalidaceae,Oxalis,articulata
OXST,OXARR,Oxalidaceae,Oxalis,stricta
OXST,CECO3,Oxalidaceae,Ceratoxalis,coloradensis
OXST,CECY3,Oxalidaceae,Ceratoxalis,cymosa
OXST,OXBU,Oxalidaceae,Oxalis,bushii
OXST,OXCO8,Oxalidaceae,Oxalis,coloradensis
OXST,OXCY,Oxalidaceae,Oxalis,cymosa
OXST,OXEU2,Oxalidaceae,Oxalis,europaea
OXST,OXEUB2,Oxalidaceae,Oxalis,europaea
OXST,OXEUR,Oxalidaceae,Oxalis,europaea
OXST,OXFO,Oxalidaceae,Oxalis,fontana
OXST,OXFOB,Oxalidaceae,Oxalis,fontana
OXST,OXIN5,Oxalidaceae,Oxalis,interior
OXST,OXRU4,Oxalidaceae,Oxalis,rufa
OXST,OXSTD,Oxalidaceae,Oxalis,stricta
OXST,OXSTP,Oxalidaceae,Oxalis,stricta
OXST,OXSTR,Oxalidaceae,Oxalis,stricta
OXST,OXSTV,Oxalidaceae,Oxalis,stricta
OXST,XABU,Oxalidaceae,Xanthoxalis,bushii
OXST,XACO4,Oxalidaceae,Xanthoxalis,coloradensis
OXST,XACY2,Oxalidaceae,Xanthoxalis,cymosa
OXST,XADIP,Oxalidaceae,Xanthoxalis,dillenii
OXST,XAIN2,Oxalidaceae,Xanthoxalis,interior
OXST,XARU,Oxalidaceae,Xanthoxalis,rufa
OXST,XAST2,Oxalidaceae,Xanthoxalis,stricta
OXST,XASTP2,Oxalidaceae,Xanthoxalis,stricta
OXVI,XASTP2,Oxalidaceae,Oxalis,violacea
OXVI,IOVI,Oxalidaceae,Ionoxalis,violacea
OXVI,OXVIT,Oxalidaceae,Oxalis,violacea
OXVI,SAVI19,Oxalidaceae,Sassia,violacea
ARGEM,SAVI19,Papaveraceae,Argemone,L.
ARME4,SAVI19,Papaveraceae,Argemone,mexicana
ARME4,ARLE4,Papaveraceae,Argemone,leiocarpa
CHELI,ARLE4,Papaveraceae,Chelidonium,L.
CHMA2,ARLE4,Papaveraceae,Chelidonium,majus
CHMAM,ARLE4,Papaveraceae,Chelidonium,majus
GLAUC,ARLE4,Papaveraceae,Glaucium,Mill.
GLFL,ARLE4,Papaveraceae,Glaucium,flavum
MACLE,ARLE4,Papaveraceae,Macleaya,R.
MACO10,ARLE4,Papaveraceae,Macleaya,cordata
MACO10,BOCO5,Papaveraceae,Bocconia,cordata
MACO10,BOJA2,Papaveraceae,Bocconia,japonica
PAAR3,BOJA2,Papaveraceae,Papaver,argemone
PADU,BOJA2,Papaveraceae,Papaver,dubium
PAOR5,BOJA2,Papaveraceae,Papaver,orientale
PAOR5,PAPS10,Papaveraceae,Papaver,pseudo-orientale
PAOR5,PAPS6,Papaveraceae,Papaver,pseudoorientale
PAPAV,PAPS6,Papaveraceae,Papaver,L.
PARH2,PAPS6,Papaveraceae,Papaver,rhoeas
PASO2,PAPS6,Papaveraceae,Papaver,somniferum
PASO2,PASOS,Papaveraceae,Papaver,somniferum
SACA13,PASOS,Papaveraceae,Sanguinaria,canadensis
SACA13,SACAR,Papaveraceae,Sanguinaria,canadensis
SANGU,SACAR,Papaveraceae,Sanguinaria,L.
STDI3,SACAR,Papaveraceae,Stylophorum,diphyllum
STYLO3,SACAR,Papaveraceae,Stylophorum,Nutt.
USNEA2,SACAR,Parmeliaceae,Usnea,Dill.
PAIN6,SACAR,Passifloraceae,Passiflora,incarnata
PALU2,SACAR,Passifloraceae,Passiflora,lutea
PALU2,PALUG,Passifloraceae,Passiflora,lutea
PASSI,PALUG,Passifloraceae,Passiflora,L.
PRLO,PALUG,Pedaliaceae,Proboscidea,louisianica
PRLO,PRLO3,Pedaliaceae,Proboscidea,louisiana
PRLOL,PRLO3,Pedaliaceae,Proboscidea,louisianica
PRLOL,MALO6,Pedaliaceae,Martynia,louisiana
PRLOL,MALO4,Pedaliaceae,Martynia,louisianica
PRLOL,MAPR7,Pedaliaceae,Martynia,proboscidea
PRLOL,PRJU2,Pedaliaceae,Proboscidea,jussieui
PROBO,PRJU2,Pedaliaceae,Proboscidea,Schmidel
PHAM4,PRJU2,Phytolaccaceae,Phytolacca,americana
PHAMA3,PRJU2,Phytolaccaceae,Phytolacca,americana
PHAMA3,PHDE9,Phytolaccaceae,Phytolacca,decandra
PHAMR,PHDE9,Phytolaccaceae,Phytolacca,americana
PHAMR,PHRI2,Phytolaccaceae,Phytolacca,rigida
PHYTO,PHRI2,Phytolaccaceae,Phytolacca,L.
ABBA,PHRI2,Pinaceae,Abies,balsamea
ABBAB,PHRI2,Pinaceae,Abies,balsamea
ABBAB,PIBA3,Pinaceae,Pinus,balsamea
ABBAP,PIBA3,Pinaceae,Abies,balsamea
ABBAP,ABPH,Pinaceae,Abies,×phanerolepis
ABFR,ABPH,Pinaceae,Abies,fraseri
ABFR,PIFR,Pinaceae,Pinus,fraseri
ABIES,PIFR,Pinaceae,Abies,Mill.
LADE2,PIFR,Pinaceae,Larix,decidua
LARIX,PIFR,Pinaceae,Larix,Mill.
PIAB,PIFR,Pinaceae,Picea,abies
PIAB,PIEX2,Pinaceae,Picea,excelsa
PICEA,PIEX2,Pinaceae,Picea,A.
PIEC2,PIEX2,Pinaceae,Pinus,echinata
PINUS,PIEX2,Pinaceae,Pinus,L.
PIPA2,PIEX2,Pinaceae,Pinus,palustris
PIPA2,PIAU3,Pinaceae,Pinus,australis
PIPU5,PIAU3,Pinaceae,Pinus,pungens
PIRE,PIAU3,Pinaceae,Pinus,resinosa
PIRI,PIAU3,Pinaceae,Pinus,rigida
PIRU,PIAU3,Pinaceae,Picea,rubens
PIRU,PIAU2,Pinaceae,Picea,australis
PISE,PIAU2,Pinaceae,Pinus,serotina
PISE,PIRIS,Pinaceae,Pinus,rigida
PISO,PIRIS,Pinaceae,Pinus,×sondereggeri
PISO,PISO5,Pinaceae,Pinus,×sondereggeri
PIST,PISO5,Pinaceae,Pinus,strobus
PIST,STST6,Pinaceae,Strobus,strobus
PITA,STST6,Pinaceae,Pinus,taeda
PITH2,STST6,Pinaceae,Pinus,thunbergii
PITH2,PITH3,Pinaceae,Pinus,thunbergiana
PIVI2,PITH3,Pinaceae,Pinus,virginiana
TSCA,PITH3,Pinaceae,Tsuga,canadensis
TSCA2,PITH3,Pinaceae,Tsuga,caroliniana
TSUGA,PITH3,Pinaceae,Tsuga,Carrière
PLANT,PITH3,Plantaginaceae,Plantago,L.
PLAR3,PITH3,Plantaginaceae,Plantago,aristata
PLAR3,PLARN,Plantaginaceae,Plantago,aristata
PLAR3,PLPAA,Plantaginaceae,Plantago,patagonica
PLAR6,PLPAA,Plantaginaceae,Plantago,arenaria
PLAR6,PLIN2,Plantaginaceae,Plantago,indica
PLAR6,PLPS,Plantaginaceae,Plantago,psyllium
PLAR6,PLSC6,Plantaginaceae,Plantago,scabra
PLCO2,PLSC6,Plantaginaceae,Plantago,cordata
PLHE2,PLSC6,Plantaginaceae,Plantago,heterophylla
PLLA,PLSC6,Plantaginaceae,Plantago,lanceolata
PLLA,PLAL3,Plantaginaceae,Plantago,altissima
PLLA,PLLAS,Plantaginaceae,Plantago,lanceolata
PLMA2,PLLAS,Plantaginaceae,Plantago,major
PLMA2,PLAS3,Plantaginaceae,Plantago,asiatica
PLMA2,PLHA5,Plantaginaceae,Plantago,halophila
PLMA2,PLIN15,Plantaginaceae,Plantago,intermedia
PLMA2,PLMAI2,Plantaginaceae,Plantago,major
PLMA2,PLMAA,Plantaginaceae,Plantago,major
PLMA2,PLMAI,Plantaginaceae,Plantago,major
PLMA2,PLMAP,Plantaginaceae,Plantago,major
PLMA2,PLMAP2,Plantaginaceae,Plantago,major
PLMA2,PLMAS,Plantaginaceae,Plantago,major
PLMA3,PLMAS,Plantaginaceae,Plantago,maritima
PLMAJ,PLMAS,Plantaginaceae,Plantago,maritima
PLMAJ,PLJU,Plantaginaceae,Plantago,juncoides
PLMAJ,PLJUD,Plantaginaceae,Plantago,juncoides
PLMAJ,PLJUG,Plantaginaceae,Plantago,juncoides
PLMAJ,PLJUL,Plantaginaceae,Plantago,juncoides
PLMAJ,PLMAB,Plantaginaceae,Plantago,maritima
PLMAJ,PLMAJ2,Plantaginaceae,Plantago,maritima
PLMAJ,PLOL,Plantaginaceae,Plantago,oliganthos
PLMAJ,PLOLF,Plantaginaceae,Plantago,oliganthos
PLPA2,PLOLF,Plantaginaceae,Plantago,patagonica
PLPA2,PLPAB,Plantaginaceae,Plantago,patagonica
PLPA2,PLPAG,Plantaginaceae,Plantago,patagonica
PLPA2,PLPAO,Plantaginaceae,Plantago,patagonica
PLPA2,PLPAS,Plantaginaceae,Plantago,patagonica
PLPA2,PLPI,Plantaginaceae,Plantago,picta
PLPA2,PLPU80,Plantaginaceae,Plantago,purshii
PLPA2,PLPUB,Plantaginaceae,Plantago,purshii
PLPA2,PLPUO,Plantaginaceae,Plantago,purshii
PLPA2,PLPUP,Plantaginaceae,Plantago,purshii
PLPA2,PLPUS2,Plantaginaceae,Plantago,purshii
PLPA2,PLSP5,Plantaginaceae,Plantago,spinulosa
PLPA2,PLWY,Plantaginaceae,Plantago,wyomingensis
PLPU,PLWY,Plantaginaceae,Plantago,pusilla
PLPU,PLHY5,Plantaginaceae,Plantago,hybrida
PLPU,PLPUM,Plantaginaceae,Plantago,pusilla
PLRU,PLPUM,Plantaginaceae,Plantago,rugelii
PLRUR,PLPUM,Plantaginaceae,Plantago,rugelii
PLSP,PLPUM,Plantaginaceae,Plantago,sparsiflora
PLVI,PLPUM,Plantaginaceae,Plantago,virginica
PLVI,PLVIV,Plantaginaceae,Plantago,virginica
PLWR,PLVIV,Plantaginaceae,Plantago,wrightiana
PLWR,PLHON,Plantaginaceae,Plantago,hookeriana
PLATA,PLHON,Platanaceae,Platanus,L.
PLOC,PLHON,Platanaceae,Platanus,occidentalis
PLOC,PLOCG,Platanaceae,Platanus,occidentalis
LICA17,PLOCG,Plumbaginaceae,Limonium,carolinianum
LICA17,LIAN9,Plumbaginaceae,Limonium,angustatum
LICA17,LICAA2,Plumbaginaceae,Limonium,carolinianum
LICA17,LICAA3,Plumbaginaceae,Limonium,carolinianum
LICA17,LICAC4,Plumbaginaceae,Limonium,carolinianum
LICA17,LICAN2,Plumbaginaceae,Limonium,carolinianum
LICA17,LICAO,Plumbaginaceae,Limonium,carolinianum
LICA17,LICAT3,Plumbaginaceae,Limonium,carolinianum
LICA17,LINA,Plumbaginaceae,Limonium,nashii
LICA17,LINAA2,Plumbaginaceae,Limonium,nashii
LICA17,LINAA,Plumbaginaceae,Limonium,nashii
LICA17,LINAT,Plumbaginaceae,Limonium,nashii
LICA17,LIOB3,Plumbaginaceae,Limonium,obtusilobum
LICA17,LITR8,Plumbaginaceae,Limonium,trichogonum
LIMON,LITR8,Plumbaginaceae,Limonium,Mill.
AECY,LITR8,Poaceae,Aegilops,cylindrica
AECY,AECYR,Poaceae,Aegilops,cylindrica
AECY,AETA3,Poaceae,Aegilops,tauschii
AECY,CYCY5,Poaceae,Cylindropyrum,cylindricum
AECY,TRCY3,Poaceae,Triticum,cylindricum
AEGE,TRCY3,Poaceae,Aegilops,geniculata
AEGE,AEOV2,Poaceae,Aegilops,ovata
AEGE,TROV4,Poaceae,Triticum,ovatum
AEGIL,TROV4,Poaceae,Aegilops,L.
AENE2,TROV4,Poaceae,Aegilops,neglecta
AGCA5,TROV4,Poaceae,Agrostis,capillaris
AGCA5,AGSY2,Poaceae,Agrostis,sylvatica
AGCA5,AGTE,Poaceae,Agrostis,tenuis
AGCA5,AGTEA,Poaceae,Agrostis,tenuis
AGCA5,AGTEH,Poaceae,Agrostis,tenuis
AGCA5,AGTEP,Poaceae,Agrostis,tenuis
AGCA5,AGVU2,Poaceae,Agrostis,vulgaris
AGEL4,AGVU2,Poaceae,Agrostis,elliottiana
AGEL4,AGEX2,Poaceae,Agrostis,exigua
AGGI2,AGEX2,Poaceae,Agrostis,gigantea
AGGI2,AGAL3,Poaceae,Agrostis,alba
AGGI2,AGGID,Poaceae,Agrostis,gigantea
AGGI2,AGNI,Poaceae,Agrostis,nigra
AGGI2,AGSTG,Poaceae,Agrostis,stolonifera
AGGI2,AGSTM,Poaceae,Agrostis,stolonifera
AGHY,AGSTM,Poaceae,Agrostis,hyemalis
AGHY,AGAN2,Poaceae,Agrostis,antecedens
AGHY,COHY2,Poaceae,Cornucopiae,hyemalis
AGME3,COHY2,Poaceae,Agrostis,mertensii
AGME3,AGBA5,Poaceae,Agrostis,bakeri
AGME3,AGBO2,Poaceae,Agrostis,borealis
AGME3,AGBOA3,Poaceae,Agrostis,borealis
AGME3,AGBOP,Poaceae,Agrostis,borealis
AGME3,AGIDB,Poaceae,Agrostis,idahoensis
AGME3,AGMEB,Poaceae,Agrostis,mertensii
AGME3,AGRU2,Poaceae,Agrostis,rupestris
AGPE,AGRU2,Poaceae,Agrostis,perennans
AGPE,AGAL8,Poaceae,Agrostis,altissima
AGPE,AGEL5,Poaceae,Agrostis,elata
AGPE,AGOR3,Poaceae,Agrostis,oreophila
AGPE,AGPEA,Poaceae,Agrostis,perennans
AGPE,AGPEE,Poaceae,Agrostis,perennans
AGPE,AGSC6,Poaceae,Agrostis,schweinitzii
AGPE,COPE7,Poaceae,Cornucopiae,perennans
AGROS2,COPE7,Poaceae,Agrostis,L.
AGSC5,COPE7,Poaceae,Agrostis,scabra
AGSC5,AGGE2,Poaceae,Agrostis,geminata
AGSC5,AGHYG,Poaceae,Agrostis,hyemalis
AGSC5,AGHYS,Poaceae,Agrostis,hyemalis
AGSC5,AGHYT,Poaceae,Agrostis,hyemalis
AGSC5,AGSCS4,Poaceae,Agrostis,scabra
AGSC5,AGSCG,Poaceae,Agrostis,scabra
AGSC5,AGSCS,Poaceae,Agrostis,scabra
AGST2,AGSCS,Poaceae,Agrostis,stolonifera
AGST2,AGALP,Poaceae,Agrostis,alba
AGST2,AGALS,Poaceae,Agrostis,alba
AGST2,AGMA10,Poaceae,Agrostis,maritima
AGST2,AGPA17,Poaceae,Agrostis,palustris
AGST2,AGSTC,Poaceae,Agrostis,stolonifera
AGST2,AGSTP,Poaceae,Agrostis,stolonifera
AICA,AGSTP,Poaceae,Aira,caryophyllea
AICAC2,AGSTP,Poaceae,Aira,caryophyllea
AICAC2,ASCA22,Poaceae,Aspris,caryophyllea
AIEL4,ASCA22,Poaceae,Aira,elegans
AIEL4,AICA3,Poaceae,Aira,capillaris
AIEL4,AICAC,Poaceae,Aira,caryophyllea
AIEL4,AIELA,Poaceae,Aira,elegans
AIEL4,AIEL2,Poaceae,Aira,elegantissima
AIEL4,ASCA23,Poaceae,Aspris,capillaris
AIPR,ASCA23,Poaceae,Aira,praecox
AIPR,ASPR14,Poaceae,Aspris,praecox
AIRA,ASPR14,Poaceae,Aira,L.
ALAE,ASPR14,Poaceae,Alopecurus,aequalis
ALAEA,ASPR14,Poaceae,Alopecurus,aequalis
ALAEA,ALAEN,Poaceae,Alopecurus,aequalis
ALAEA,ALAR5,Poaceae,Alopecurus,aristulatus
ALAEA,ALGEA,Poaceae,Alopecurus,geniculatus
ALCA4,ALGEA,Poaceae,Alopecurus,carolinianus
ALCA4,ALMA15,Poaceae,Alopecurus,macounii
ALCA4,ALRA4,Poaceae,Alopecurus,ramosus
ALGE2,ALRA4,Poaceae,Alopecurus,geniculatus
ALGEG4,ALRA4,Poaceae,Alopecurus,geniculatus
ALGEG4,ALPA9,Poaceae,Alopecurus,pallescens
ALMY,ALPA9,Poaceae,Alopecurus,myosuroides
ALMY,ALAG,Poaceae,Alopecurus,agrestis
ALOPE,ALAG,Poaceae,Alopecurus,L.
ALPR3,ALAG,Poaceae,Alopecurus,pratensis
AMBR,ALAG,Poaceae,Ammophila,breviligulata
AMMOP,ALAG,Poaceae,Ammophila,Host
AMPHI2,ALAG,Poaceae,Amphicarpum,Kunth
AMPU6,ALAG,Poaceae,Amphicarpum,purshii
AMPU6,AMAM,Poaceae,Amphicarpum,amphicarpon
ANAR7,AMAM,Poaceae,Anthoxanthum,aristatum
ANAR7,ANODP,Poaceae,Anthoxanthum,odoratum
ANAR7,ANOVA,Poaceae,Anthoxanthum,ovatum
ANAR7,ANPU3,Poaceae,Anthoxanthum,puelii
ANCA4,ANPU3,Poaceae,Andropogon,capillipes
ANCA4,ANVIG2,Poaceae,Andropogon,virginicus
ANDRO2,ANVIG2,Poaceae,Andropogon,L.
ANGE,ANVIG2,Poaceae,Andropogon,gerardii
ANGE,ANCH8,Poaceae,Andropogon,chrysocomus
ANGE,ANFU5,Poaceae,Andropogon,furcatus
ANGE,ANGEC,Poaceae,Andropogon,gerardii
ANGE,ANPR3,Poaceae,Andropogon,provincialis
ANGL10,ANPR3,Poaceae,Andropogon,glaucopsis
ANGL10,ANGLG,Poaceae,Andropogon,glomeratus
ANGL10,ANVIG,Poaceae,Andropogon,virginicus
ANGL2,ANVIG,Poaceae,Andropogon,glomeratus
ANGLG2,ANVIG,Poaceae,Andropogon,glomeratus
ANGLG2,ANVIA,Poaceae,Andropogon,virginicus
ANGLG2,ANVIC2,Poaceae,Andropogon,virginicus
ANGLG2,CIGL2,Poaceae,Cinna,glomerata
ANGLH,CIGL2,Poaceae,Andropogon,glomeratus
ANGLH,ANHI,Poaceae,Andropogon,hirsutior
ANGLH,ANVIH,Poaceae,Andropogon,virginicus
ANGLP,ANVIH,Poaceae,Andropogon,glomeratus
ANGLP,ANTE14,Poaceae,Andropogon,tenuispatheus
ANGY2,ANTE14,Poaceae,Andropogon,gyrans
ANGYG,ANTE14,Poaceae,Andropogon,gyrans
ANGYG,ANCA3,Poaceae,Andropogon,campyloracheus
ANGYG,ANEL,Poaceae,Andropogon,elliottii
ANGYG,ANELG,Poaceae,Andropogon,elliottii
ANGYG,ANELP,Poaceae,Andropogon,elliottii
ANGYG,ANSU,Poaceae,Andropogon,subtenuis
ANGYS,ANSU,Poaceae,Andropogon,gyrans
ANGYS,ANPE,Poaceae,Andropogon,perangustatus
ANGYS,ANVIS2,Poaceae,Andropogon,virginicus
ANMO3,ANVIS2,Poaceae,Andropogon,mohrii
ANMO3,ANVIM3,Poaceae,Anatherum,virginicum
ANMO3,ANLI11,Poaceae,Andropogon,liebmannii
ANMO3,ANLIP,Poaceae,Andropogon,liebmannii
ANOD,ANLIP,Poaceae,Anthoxanthum,odoratum
ANODO2,ANLIP,Poaceae,Anthoxanthum,odoratum
ANTE2,ANLIP,Poaceae,Andropogon,ternarius
ANTET,ANLIP,Poaceae,Andropogon,ternarius
ANTET,ANTEG,Poaceae,Andropogon,ternarius
ANTHO,ANTEG,Poaceae,Anthoxanthum,L.
ANVI2,ANTEG,Poaceae,Andropogon,virginicus
ANVID,ANTEG,Poaceae,Andropogon,virginicus
ANVIV,ANTEG,Poaceae,Andropogon,virginicus
ANVIV,ANVIT3,Poaceae,Anatherum,virginicum
ANVIV,ANVIT2,Poaceae,Andropogon,virginicus
ARDI4,ANVIT2,Poaceae,Aristida,dichotoma
ARDIC,ANVIT2,Poaceae,Aristida,dichotoma
ARDIC,ARBAC,Poaceae,Aristida,basiramea
ARDIC,ARCU3,Poaceae,Aristida,curtissii
ARDID,ARCU3,Poaceae,Aristida,dichotoma
ARDO4,ARCU3,Poaceae,Arundo,donax
ARDO4,ARDOV,Poaceae,Arundo,donax
ARDO4,ARVE2,Poaceae,Arundo,versicolor
AREL3,ARVE2,Poaceae,Arrhenatherum,elatius
ARELB,ARVE2,Poaceae,Arrhenatherum,elatius
ARELB,ARELB3,Poaceae,Arrhenatherum,elatius
ARELB,ARELT,Poaceae,Arrhenatherum,elatius
ARELE,ARELT,Poaceae,Arrhenatherum,elatius
ARELE,ARELB2,Poaceae,Arrhenatherum,elatius
ARELE,AVEL,Poaceae,Avena,elatior
ARGI,AVEL,Poaceae,Arundinaria,gigantea
ARGI,ARGIG,Poaceae,Arundinaria,gigantea
ARGI,ARGIM,Poaceae,Arundinaria,gigantea
ARGI,ARMA4,Poaceae,Arundinaria,macrosperma
ARHI3,ARMA4,Poaceae,Arthraxon,hispidus
ARHI3,ARCIC,Poaceae,Arthraxon,ciliaris
ARHI3,ARHIC2,Poaceae,Arthraxon,hispidus
ARHI3,PHHI10,Poaceae,Phalaris,hispida
ARIST,PHHI10,Poaceae,Aristida,L.
ARLA6,PHHI10,Poaceae,Aristida,lanosa
ARLA6,ARLAM,Poaceae,Aristida,lanosa
ARLO16,ARLAM,Poaceae,Aristida,longespica
ARLO16,ARLO2,Poaceae,Aristida,longispica
ARLOG6,ARLO2,Poaceae,Aristida,longespica
ARLOG6,ARGE3,Poaceae,Aristida,geniculata
ARLOG6,ARIN8,Poaceae,Aristida,intermedia
ARLOG6,ARINN,Poaceae,Aristida,intermedia
ARLOG6,ARLOG,Poaceae,Aristida,longispica
ARLOG6,ARNE8,Poaceae,Aristida,necopina
ARLOL3,ARNE8,Poaceae,Aristida,longespica
ARLOL3,ARGR13,Poaceae,Aristida,gracilis
ARLOL3,ARLOL2,Poaceae,Aristida,longispica
AROL,ARLOL2,Poaceae,Aristida,oligantha
AROL,ARRAC,Poaceae,Aristida,ramosissima
ARPA26,ARRAC,Poaceae,Aristida,palustris
ARPA26,ARAF2,Poaceae,Aristida,affinis
ARPU8,ARAF2,Poaceae,Aristida,purpurascens
ARPUP4,ARAF2,Poaceae,Aristida,purpurascens
ARPUP4,ARAF,Poaceae,Aristida,affinis
ARPUP4,ARPUM3,Poaceae,Aristida,purpurascens
ARPUV,ARPUM3,Poaceae,Aristida,purpurascens
ARPUV,ARVI5,Poaceae,Aristida,virgata
ARRHE,ARVI5,Poaceae,Arrhenatherum,P.
ARTE4,ARVI5,Poaceae,Arundinaria,tecta
ARTE4,ARGIT8,Poaceae,Arundinaria,gigantea
ARTE4,ARTE5,Poaceae,Arundo,tecta
ARTHR,ARTE5,Poaceae,Arthraxon,P.
ARTU,ARTE5,Poaceae,Aristida,tuberculosa
ARUND2,ARTE5,Poaceae,Arundinaria,Michx.
ARUND4,ARTE5,Poaceae,Arundo,L.
AVENA,ARTE5,Poaceae,Avena,L.
AVFA,ARTE5,Poaceae,Avena,fatua
AVFA,AVFAG,Poaceae,Avena,fatua
AVFA,AVFAV,Poaceae,Avena,fatua
AVSA,AVFAV,Poaceae,Avena,sativa
AVSA,AVBY,Poaceae,Avena,byzantina
AVSA,AVFAS,Poaceae,Avena,fatua
AVSA,AVSAO,Poaceae,Avena,sativa
AXFI,AVSAO,Poaceae,Axonopus,fissifolius
AXFI,AXAF,Poaceae,Axonopus,affinis
AXFU,AXAF,Poaceae,Axonopus,furcatus
AXFU,ANFU2,Poaceae,Anastrophus,furcatus
AXFU,PAFU4,Poaceae,Panicum,furcatum
AXONO,PAFU4,Poaceae,Axonopus,P.
BOCU,PAFU4,Poaceae,Bouteloua,curtipendula
BOCUC2,PAFU4,Poaceae,Bouteloua,curtipendula
BOCUC2,ATCU2,Poaceae,Atheropogon,curtipendulus
BOCUC2,CHCU8,Poaceae,Chloris,curtipendula
BODA2,CHCU8,Poaceae,Bouteloua,dactyloides
BODA2,BUDA,Poaceae,Buchloe,dactyloides
BODA2,BUDA3,Poaceae,Bulbilis,dactyloides
BODA2,SEDA,Poaceae,Sesleria,dactyloides
BOUTE,SEDA,Poaceae,Bouteloua,Lag.
BRACH,SEDA,Poaceae,Brachiaria,(Trin.)
BRACH2,SEDA,Poaceae,Brachyelytrum,P.
BRAR5,SEDA,Poaceae,Bromus,arvensis
BRAR5,BRAN11,Poaceae,Bromus,anatolicus
BRAR5,BRJA,Poaceae,Bromus,japonicus
BRAR5,BRJAA,Poaceae,Bromus,japonicus
BRAR5,BRJAP,Poaceae,Bromus,japonicus
BRAR5,BRPA10,Poaceae,Bromus,patulus
BRAR9,BRPA10,Poaceae,Brachyelytrum,aristosum
BRAR9,BRARG,Poaceae,Brachyelytrum,aristosum
BRAR9,BRERG,Poaceae,Brachyelytrum,erectum
BRAR9,BRERS,Poaceae,Brachyelytrum,erectum
BRAR9,BRSE2,Poaceae,Brachyelytrum,septentrionale
BRCA6,BRSE2,Poaceae,Bromus,catharticus
BRCA6,BRBR81,Poaceae,Bromus,brevis
BRCA6,BRHA,Poaceae,Bromus,haenkeanus
BRCA6,BRUN,Poaceae,Bromus,unioloides
BRCA6,BRWI,Poaceae,Bromus,willdenowii
BRCA6,CECA12,Poaceae,Ceratochloa,cathartica
BRCA6,CEUN3,Poaceae,Ceratochloa,unioloides
BRCA6,CEWI,Poaceae,Ceratochloa,willdenowii
BRCA6,FEUN,Poaceae,Festuca,unioloides
BRCI2,FEUN,Poaceae,Bromus,ciliatus
BRCIC3,FEUN,Poaceae,Bromus,ciliatus
BRCIC3,BRCA10,Poaceae,Bromopsis,canadensis
BRCIC3,BRCI7,Poaceae,Bromopsis,ciliata
BRCIC3,BRCA9,Poaceae,Bromus,canadensis
BRCIC3,BRCIG,Poaceae,Bromus,ciliatus
BRCIC3,BRCII,Poaceae,Bromus,ciliatus
BRCIC3,BRDU2,Poaceae,Bromus,dudleyi
BRCIC3,BRRIP,Poaceae,Bromus,richardsonii
BRDI3,BRRIP,Poaceae,Bromus,diandrus
BRDIR,BRRIP,Poaceae,Bromus,diandrus
BRDIR,ANRI4,Poaceae,Anisantha,rigida
BRDIR,BRDIR2,Poaceae,Bromus,diandrus
BRDIR,BRMA6,Poaceae,Bromus,maximus
BRDIR,BRRI8,Poaceae,Bromus,rigidus
BRDIR,BRVI9,Poaceae,Bromus,villosus
BRER,BRVI9,Poaceae,Brachiaria,eruciformis
BRER,PAER5,Poaceae,Panicum,eruciforme
BRER2,PAER5,Poaceae,Brachyelytrum,erectum
BRER3,PAER5,Poaceae,Bromus,erectus
BRER3,BRER6,Poaceae,Bromopsis,erecta
BRER3,BRERH,Poaceae,Bromus,erectus
BRHO2,BRERH,Poaceae,Bromus,hordeaceus
BRHOH,BRERH,Poaceae,Bromus,hordeaceus
BRHOH,BRMO2,Poaceae,Bromus,mollis
BRIN2,BRMO2,Poaceae,Bromus,inermis
BRINI,BRMO2,Poaceae,Bromus,inermis
BRINI2,BRMO2,Poaceae,Bromus,inermis
BRINI2,BRIN7,Poaceae,Bromopsis,inermis
BRIZA,BRIN7,Poaceae,Briza,L.
BRKA2,BRIN7,Poaceae,Bromus,kalmii
BRKA2,BRKA3,Poaceae,Bromopsis,kalmii
BRKA2,BRPU10,Poaceae,Bromus,purgans
BRKA2,BRPU4,Poaceae,Bromus,purgans
BRLA4,BRPU4,Poaceae,Bromus,latiglumis
BRLA4,BRAL5,Poaceae,Bromus,altissimus
BRMA3,BRAL5,Poaceae,Bromus,madritensis
BRMA3,ANMA12,Poaceae,Anisantha,madritensis
BRMA3,ANMA27,Poaceae,Anisantha,matritensis
BRMA3,BRMAM3,Poaceae,Bromus,madritensis
BRMA3,BRMA16,Poaceae,Bromus,matritensis
BRMI2,BRMA16,Poaceae,Briza,minor
BRNO,BRMA16,Poaceae,Bromus,nottowayanus
BRNO,BRNO5,Poaceae,Bromopsis,nottowayana
BROMU,BRNO5,Poaceae,Bromus,L.
BRPU6,BRNO5,Poaceae,Bromus,pubescens
BRPU6,BRPU11,Poaceae,Bromopsis,pubescens
BRPU6,BRCIL2,Poaceae,Bromus,ciliatus
BRPU6,BRPUL3,Poaceae,Bromus,pubescens
BRPU6,BRPUL,Poaceae,Bromus,purgans
BRRA2,BRPUL,Poaceae,Bromus,racemosus
